job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing,salary_avg,salary_range,experience_bucket,skill_count,skill_AI,skill_SQL,skill_Java,skill_API,skill_Python,skill_Excel,skill_Agile,skill_REST,skill_Security,skill_CI_CD,skill_AWS,skill_Linux,skill_Docker,skill_Scrum,skill_ERP,skill_DevOps,skill_Git,skill_React,skill_CRM,skill_JavaScript,has_cloud,has_ai_ml,has_devops,has_data,posted_month,posted_week,job_level_Intern,job_level_Junior,job_level_Mid,job_level_Senior,job_level_ManagerPlus,location_Hanoi,location_HCM,location_DaNang,location_Other,cat_UIUX,cat_Fullstack,cat_AIML,cat_Other,cat_Sales,cat_SysAdmin,cat_BA,cat_QA,cat_Backend,cat_ProjectMgr,cat_ITMgr,cat_DevOps,cat_Mobile,cat_Security,cat_Frontend,cat_ERP,cat_ProductMgr,cat_DataAnalyst,cat_ITSupport,cat_Game,cat_DataEngineer,cat_Consultant,cat_Embedded,cat_Cloud,cat_Architect,cat_DBA,cat_Blockchain
AI/ML Engineer,Công ty Cổ phần Tập đoàn Austdoor,Hanoi,2026-05-06,15000000.0,50000000.0,VND,Full-time,Mid,3.0,"Java, Python, Docker, Kubernetes, CI/CD, SQL, AI, NLP, TensorFlow, PyTorch, API",topcv,False,32500000.0,30-50M,1-3,11,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,CÔNG TY CỔ PHẦN TRUYỀN HÌNH TƯƠNG TÁC VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Mid,2.0,"Data Science, Python, SQL, Data Analysis, ETL, Azure, Machine Learning, Kafka, AI",topcv,True,,,1-3,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH BAO BÌ THIÊN NGÂN,Ho Chi Minh City,2026-05-06,12000000.0,15000000.0,VND,Full-time,Mid,3.0,AI,topcv,False,13500000.0,10-15M,1-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty cổ phần K. Hệ thống,Hanoi,2026-05-06,,,,Full-time,Mid,0.0,"Express, SQL, REST, API, ERP",topcv,True,,,0-1,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Developer,Công ty cổ phần PT HUB,Hanoi,2026-05-06,,,,Full-time,Mid,2.0,"React Native, TypeScript, unit test, Java, JavaScript, React, REST, GraphQL, API, iOS, Android",topcv,True,,,1-3,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty TNHH Liên doanh Ocany Việt Nam,Ho Chi Minh City,2026-05-06,20000000.0,24000000.0,VND,Full-time,Mid,3.0,"SQL, Devops, Express, .NET, ASP.NET, Linux, REST, Microservices, AI, API, ERP",topcv,False,22000000.0,20-30M,1-3,11,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA/Tester,Công ty Cổ phần SIMBATECH,Hanoi,2026-05-06,18000000.0,32000000.0,VND,Full-time,Mid,3.0,"Swift, API, Jira, Confluence",topcv,False,25000000.0,20-30M,1-3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,CÔNG TY TNHH A.N.F.A VIỆT NAM,Ho Chi Minh City,2026-05-06,12000000.0,15000000.0,VND,Full-time,Mid,3.0,,topcv,False,13500000.0,10-15M,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH INNOVISION LIFE,Ho Chi Minh City,2026-05-06,10000000.0,14000000.0,VND,Full-time,Mid,2.0,"Illustrator, AI",topcv,False,12000000.0,10-15M,1-3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN TRƯỜNG THỊNH,Ho Chi Minh City,2026-05-06,8000000.0,15000000.0,VND,Full-time,Mid,1.0,,topcv,False,11500000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Công Ty Cổ Phần GoGroup,Hanoi,2026-05-06,15000000.0,25000000.0,VND,Full-time,Mid,3.0,"SQL, Kafka, Excel, API, ETL",topcv,False,20000000.0,20-30M,1-3,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,Hanoi,2026-05-06,,40000000.0,VND,Full-time,Mid,3.0,"AI, LLM, AWS, Azure, GCP, CI/CD",topcv,False,,,1-3,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,HỘ KINH DOANH FIX BODY,Ho Chi Minh City,2026-05-06,8000000.0,15000000.0,VND,Full-time,Mid,1.0,,topcv,False,11500000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Developer,Ngân hàng TMCP Hàng Hải Việt Nam (MSB),Hanoi,2026-05-06,,,,Full-time,Mid,4.0,"CSS, HTML, Javascript, React Native, Java, TypeScript, React, AWS, Agile, REST, API, iOS, Android",topcv,True,,,3-5,13,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ VCS VIỆT NAM,Hanoi,2026-05-06,16000000.0,22000000.0,VND,Full-time,Mid,3.0,"Python, Machine Learning, Deep Learning, Scikit-learn, Java, AI, NLP, TensorFlow, PyTorch",topcv,False,19000000.0,15-20M,1-3,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,Công ty Cổ phần Chứng khoán Phú Hưng,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,2.0,"CRM, Data Analysis, Power BI, Python, SQL, AI, Excel",topcv,True,,,1-3,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,Công ty cổ phần PT HUB,Hanoi,2026-05-06,,60000000.0,VND,Full-time,Mid,3.0,"PostgreSQL, Docker, NLP, CI/CD, Machine Learning, Kubernetes, AI",topcv,False,,,1-3,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,Hanoi,2026-05-06,15000000.0,28000000.0,VND,Full-time,Mid,3.0,"Python, Java, JavaScript, Go, React, Angular, SQL, Git, REST, Excel, API, Flutter, Security",topcv,False,21500000.0,20-30M,1-3,13,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,CÔNG TY TNHH NGÔI SAO DŨNG CẢM,Hanoi,2026-05-06,,35000000.0,VND,Full-time,Mid,3.0,"Data Science, Python, SQL, Machine Learning, Airflow, DBT, GCP, AI",topcv,False,,,1-3,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales/Presales,CÔNG TY TNHH A.N.F.A VIỆT NAM,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consultant,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ ACMAN,Hanoi,2026-05-06,8000000.0,20000000.0,VND,Full-time,Mid,0.0,,topcv,False,14000000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mobile Developer,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Hanoi,2026-05-06,12000000.0,20000000.0,VND,Full-time,Senior,1.0,"TypeScript, React, SQL, Agile, Scrum, REST, API, React Native, Flutter",topcv,False,16000000.0,15-20M,0-1,9,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty Cổ phần 1OFFICE,Hanoi,2026-05-06,10000000.0,20000000.0,VND,Full-time,Mid,1.0,,topcv,False,15000000.0,15-20M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH TRUYỀN THÔNG BEE,Ho Chi Minh City,2026-05-06,12000000.0,15000000.0,VND,Full-time,Mid,3.0,,topcv,False,13500000.0,10-15M,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Developer,CÔNG TY TNHH AMOBEAR VIỆT NAM,Hanoi,2026-05-06,7000000.0,15000000.0,VND,Full-time,Mid,1.0,AI,topcv,False,11000000.0,10-15M,0-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales/Presales,Công ty CP Tin học Lạc Việt,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,CÔNG TY CỔ PHẦN DỊCH VỤ GIA TĂNG MOBIFONE,Ho Chi Minh City,2026-05-06,9000000.0,20000000.0,VND,Full-time,Mid,0.0,,topcv,False,14500000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY TNHH MTV NDN,Ho Chi Minh City,2026-05-06,20000000.0,30000000.0,VND,Full-time,Senior,2.0,"TypeScript, React, Next.js, Docker, AWS, CI/CD, DevOps, Git, Agile, Scrum, REST, GraphQL, Microservices, AI, Tailwind, Security, CRM, Jira, Confluence",topcv,False,25000000.0,20-30M,1-3,19,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager/Owner,CÔNG TY TNHH DỊCH VỤ SECOM,Ho Chi Minh City,2026-05-06,15000000.0,30000000.0,VND,Full-time,Mid,1.0,"Agile, AI",topcv,False,22500000.0,20-30M,0-1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Business Analyst,CÔNG TY TNHH MTV NDN,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.0,"MongoDB, Agile, Scrum, AI, Excel, API, CRM, Jira, Confluence",topcv,True,,,1-3,9,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,CÔNG TY TNHH MTV NDN,Ho Chi Minh City,2026-05-06,20000000.0,35000000.0,VND,Full-time,Senior,2.0,"TypeScript, Node.js, Docker, AWS, GCP, CI/CD, MongoDB, Redis, RabbitMQ, Git, Agile, Scrum, REST, AI, API, JWT, Security, CRM",topcv,False,27500000.0,20-30M,1-3,18,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty cổ phần Ignify,Hanoi,2026-05-06,30000000.0,40000000.0,VND,Full-time,Senior,3.0,"Java, Angular, React, Vue, Spring, Spring Boot, Docker, Kubernetes, CI/CD, DevOps, SQL, Kafka, REST, Microservices, OAuth, JWT",topcv,False,35000000.0,30-50M,1-3,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH SOFT WORLD VIỆT NAM,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,2.0,"Illustrator, Photoshop, Figma, Agile, HTML, CSS",topcv,True,,,1-3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY TNHH CÔNG NGHỆ SOTA GROUP,Ho Chi Minh City,2026-05-06,,,,Internship,Intern,0.0,"Python, Java, JavaScript, PHP, React, Angular, Vue, Next.js, Node.js, CI/CD, SQL, Git, REST, GraphQL, AI, HTML, API",topcv,True,,,0-1,17,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consultant,CÔNG TY TNHH HOTX HOLDING GROUP,Hanoi,2026-05-06,30000000.0,60000000.0,VND,Full-time,Mid,2.0,"API, Firewall",topcv,False,45000000.0,30-50M,1-3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AI/ML Engineer,CÔNG TY TNHH THOTH VIỆT NAM,Hanoi,2026-05-06,8000000.0,11000000.0,VND,Full-time,Mid,1.0,"Machine Learning, AI",topcv,False,9500000.0,<10M,0-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,CÔNG TY CỔ PHẦN THE A LIST VIỆT NAM,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN TINASOFT VIỆT NAM,Hanoi,2026-05-06,15000000.0,25000000.0,VND,Full-time,Senior,3.0,"Node.js, CI/CD, DevOps, SQL, NoSQL, MongoDB, PostgreSQL, MySQL, Redis, Kafka, RabbitMQ, Git, REST, GraphQL, Microservices, API, OAuth, JWT",topcv,False,20000000.0,20-30M,1-3,18,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,CÔNG TY CỔ PHẦN TINASOFT VIỆT NAM,Hanoi,2026-05-06,10000000.0,25000000.0,VND,Full-time,Senior,1.0,"TypeScript, Nestjs, Node.js, Docker, CI/CD, SQL, NoSQL, Git, Agile, Scrum, REST, API",topcv,False,17500000.0,15-20M,0-1,12,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,Unit Corp,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.0,"SQL, Agile, Project Management",topcv,True,,,1-3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,Công ty TNHH Relipa,Hanoi,2026-05-06,11000000.0,15000000.0,VND,Full-time,Mid,1.0,"AWS, AI",topcv,False,13000000.0,10-15M,0-1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH SX TM HOÀNG TÂM,Ho Chi Minh City,2026-05-06,2000000.0,3000000.0,VND,Full-time,Intern,0.0,"Illustrator, Figma",topcv,False,2500000.0,<10M,0-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,Công ty TNHH  Công nghệ EZLABS,Hanoi,2026-05-06,9000000.0,13000000.0,VND,Full-time,Mid,1.0,Excel,topcv,False,11000000.0,10-15M,0-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sales/Presales,CÔNG TY CỔ PHẦN CÔNG NGHỆ V9,Hanoi,2026-05-06,10000000.0,30000000.0,VND,Full-time,Mid,1.0,CRM,topcv,False,20000000.0,20-30M,0-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Hanoi,2026-05-06,,,,Full-time,Senior,2.0,"Java, React, Spring, Spring Boot, Docker, Kubernetes, CI/CD, SQL, API",topcv,True,,,1-3,9,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH TRUNG TÂM HỘI NGHỊ VÀ TIỆC CƯỚI THISKYHALL,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,3.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,Công ty Cổ Phần V Lotus Holdings,Ho Chi Minh City,2026-05-06,10000000.0,12000000.0,VND,Full-time,Mid,1.0,AI,topcv,False,11000000.0,10-15M,0-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Security Engineer,Công ty Cổ phần Công nghệ Sao Bắc Đẩu,Ho Chi Minh City,2026-05-06,20000000.0,35000000.0,VND,Full-time,Mid,2.0,"Dns, Firewall",topcv,False,27500000.0,20-30M,1-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,TRƯỜNG LIÊN KẾT QUỐC TẾ INSCHOOL,Other,2026-05-06,10000000.0,15000000.0,VND,Full-time,Mid,1.0,"Java, JavaScript, .NET, SQL, HTML, CSS, API, iOS, Android, ERP",topcv,False,12500000.0,10-15M,0-1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN LIÊN KẾT QUỐC TẾ INKINDY,Other,2026-05-06,10000000.0,15000000.0,VND,Full-time,Mid,1.0,"Java, JavaScript, .NET, SQL, HTML, CSS, API, iOS, Android, ERP",topcv,False,12500000.0,10-15M,0-1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY CỔ PHẦN Y TẾ 315,Ho Chi Minh City,2026-05-06,12000000.0,15000000.0,VND,Full-time,Mid,2.0,AI,topcv,False,13500000.0,10-15M,1-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH TƯ VẤN VÀ ĐÀO TẠO PMS,Ho Chi Minh City,2026-05-06,,2000000.0,VND,Full-time,Intern,0.0,"Illustrator, Figma, AI",topcv,False,,,0-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY CỔ PHẦN LAMSCOOTER,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,2.0,Illustrator,topcv,True,,,1-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
